GB_Yield_Total,GK_Yield_Total,Rasio_GK_GB,GB_Kadar_Air_Mean,Cetak_Yield_Kg,Cetak_Pct_Teoritis,Kemas_Pct_Teoritis,Total_Waste_Kg,Cetak_Durasi_Hari,Kemas_Durasi_Hari,Bulan_Produksi,Defect_Overall,Material_Description,Cluster,Cluster_Label,PCA1,PCA2
731.52,277.6,0.3794838145231846,4.6466666666666665,739.0,0.9775132275132276,0.977164,0.0,0.0,0.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.387452135941587,0.255831166786697
717.53,281.3,0.3920393572394186,4.699166666666667,727.0,0.9616402116402116,0.960736,0.0,0.0,4.0,6.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5013348299332692,0.04788001989341469
720.28,276.9,0.3844338312878325,4.703333333333333,730.0,0.9656084656084656,0.964748,0.0,1.0,1.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.476926546145679,0.1758382241781944
724.03,282.5,0.3901772026021021,4.8583333333333325,739.0,0.9775132275132276,0.975372,0.0,0.0,2.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.3989560247206572,0.2607545653328022
726.57,278.4,0.3831702382427019,4.818333333333333,730.0,0.9656084656084656,0.966568,0.0,0.0,1.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4703892504830922,0.1678716059596385
725.07,284.0,0.3916863199415228,4.753333333333333,735.0,0.9722222222222222,0.968068,0.0,1.0,2.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.428890469997867,0.2070791152246157
722.27,278.6,0.3857283287413294,4.790000000000001,728.0,0.9629629629629628,0.95812,0.0,1.0,1.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4975650820074662,0.1309350274128673
721.5,277.3,0.3843381843381843,4.666666666666666,731.0,0.966931216931217,0.961888,0.0,1.0,0.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4639456111298017,0.16542539333139264
727.15,283.4,0.3897407687547273,4.7775,734.0,0.9708994708994708,0.963408,0.0,1.0,1.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4373020907984206,0.17786831439762824
722.45,280.9,0.3888158350058827,4.751666666666667,730.0,0.9656084656084656,0.960308,0.0,0.0,1.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4668459278351398,0.14134661510182656
726.3,284.7,0.3919867823213548,4.649166666666666,735.0,0.9722222222222222,0.965936,0.0,3.0,1.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.427439710595,0.21044664566125276
720.19,276.4,0.3837876116024937,4.7283333333333335,728.0,0.9629629629629628,0.957948,0.0,1.0,0.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4938082209018382,0.13462254355687897
730.69,282.7,0.3868945790964704,4.798333333333334,738.0,0.9761904761904762,0.971756,0.0,0.0,0.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.3913489604335016,0.22791156573805404
724.54,284.7,0.3929389681729097,4.666666666666666,732.0,0.9682539682539684,0.961556,0.0,0.0,1.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4358144989801556,0.15060559647550362
727.46,284.8,0.3914991889588431,4.788333333333334,735.0,0.9722222222222222,0.96792,0.0,1.0,1.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.420354200543389,0.20478467271102255
728.87,280.6,0.384979488797728,4.830833333333333,731.0,0.966931216931217,0.960368,0.0,1.0,3.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4889069718588857,0.14272535698047692
717.5,280.3,0.3906620209059233,4.75,726.0,0.9603174603174603,0.953108,0.0,3.0,1.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5192217825978054,0.11978078662662858
730.13,283.6,0.3884239792913591,4.809166666666666,733.0,0.9695767195767196,0.848424,0.0,0.0,0.0,7.0,1,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.6016935067577829,-0.4096017409809611
717.22,278.8,0.3887231254008533,4.656666666666667,727.0,0.9616402116402116,0.958916,0.0,0.0,1.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.490815090891,0.20734187629831985
726.25,281.4,0.3874698795180722,4.741666666666667,736.0,0.9735449735449736,0.971508,28.04,0.0,1.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.50189155177925,0.3622751925487073
722.75,283.5,0.3922518159806295,4.748333333333333,736.0,0.9735449735449736,0.97124,0.0,1.0,1.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4134774727216546,0.31536478805918045
731.36,281.1,0.3843524392911835,4.8741666666666665,744.0,0.984126984126984,0.982004,16.2,1.0,3.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4324089606636419,0.4303768672448465
719.37,279.5,0.3885344120549925,74.655,728.0,0.9629629629629628,0.960216,8.8,0.0,3.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-5.094027180150979,2.2238942533101254
728.78,284.0,0.3896923625785559,4.720833333333333,740.0,0.9788359788359788,0.977224,41.96,1.0,0.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5002280036222186,0.44594818016708926
726.62,282.0,0.3880983182406209,4.758333333333333,740.0,0.9788359788359788,0.976468,77.68,1.0,1.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.6285369415891338,0.5221941246880822
724.05,275.7,0.3807748083695877,4.650833333333333,730.0,0.9656084656084656,0.96374,40.88,1.0,1.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.6094597095698193,0.3318028647176796
722.03,283.5,0.3926429649737545,4.698333333333332,734.0,0.9708994708994708,0.969716,66.69999999999999,0.0,1.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.6258235409591608,0.4312005937036821
729.3,283.5,0.3887289181406829,4.819166666666667,744.0,0.984126984126984,0.98004,64.68,1.0,0.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5492440600959172,0.5313607292015549
716.01,275.2,0.3843521738523205,4.781666666666666,733.0,0.9695767195767196,0.967672,204.92,1.0,0.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-2.0919973451643594,0.7377548809133199
725.85,281.5,0.387821175173934,4.78,742.0,0.9814814814814816,0.980664,198.0,0.0,2.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.9879214648551982,0.8022776884575774
727.6600000000001,284.5,0.390979303520875,4.705,742.0,0.9814814814814816,0.976108,303.78,0.0,1.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-2.2997976084348717,1.0015065975661108
729.52,284.8,0.3903936835179296,4.85,740.0,0.9788359788359788,0.974628,316.86,0.0,1.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-2.361111386754496,1.01248670711881
723.05,279.6,0.3866952492911971,4.795,740.0,0.9788359788359788,0.974104,315.66,0.0,1.0,8.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-2.3723382857457866,1.0188456139864512
721.75,752.92,1.043186698995497,4.528333333333333,714.0,0.952,0.9493,0.0,0.0,0.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.11061213066305844,-0.43448750839865136
727.62,759.0799999999999,1.043236854402023,4.4925,724.0,0.9653333333333334,0.96295,0.0,1.0,1.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.19355344039886427,-0.32105894206114477
720.94,752.45,1.0437068271978251,4.541666666666666,712.0,0.9493333333333334,0.93881,0.0,0.0,0.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.08167366648491632,-0.4950911125981979
724.44,755.77,1.0432471978355695,4.5025,720.0,0.96,0.97246,0.0,0.0,1.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.18090371545449785,-0.2964026861966752
720.4300000000001,751.8,1.0435434393348415,4.509166666666667,725.0,0.9666666666666668,0.96012,0.0,1.0,2.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.16937714212491747,-0.3158416867694673
724.1700000000001,755.24,1.0429042904290429,4.509166666666666,724.0,0.9653333333333334,0.97348,0.0,0.0,8.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.1472270953821375,-0.2828959116721331
724.6,756.12,1.0434998619928235,4.509166666666667,722.0,0.9626666666666668,0.97261,0.0,1.0,0.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.19645876539234233,-0.2747387931454675
731.11,762.5999999999999,1.043071494029626,4.549166666666666,728.0,0.9706666666666668,0.96858,0.0,0.0,30.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,-0.000725651291694952,-0.34233412380915657
720.0899999999999,751.36,1.043425127414629,4.445833333333333,718.0,0.9573333333333334,0.95831,0.0,1.0,1.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.13497026798268968,-0.36075104419096243
726.21,760.8,1.0476308505804106,4.6066666666666665,720.0,0.96,0.95616,0.0,0.0,1.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.16684165763261655,-0.37923991398950485
727.37,758.7,1.043072988987723,4.494166666666667,720.0,0.96,0.95778,0.0,0.0,0.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.17449943731751363,-0.3739173221838184
722.04,752.3199999999999,1.041936734806936,4.554166666666667,720.0,0.96,0.95556,0.0,1.0,2.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.13022588620410427,-0.3665959717592705
722.4300000000001,752.98,1.042287834115416,4.565833333333334,717.0,0.956,0.95448,0.0,0.0,1.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.12560995224964158,-0.3951020271766659
721.5999999999999,749.0999999999999,1.038109756097561,4.445,720.0,0.96,0.92746,0.0,0.0,0.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.10527498810528989,-0.5122861679810242
726.9000000000001,759.04,1.044215160269638,4.513333333333334,738.0,0.984,0.97306,0.0,0.0,1.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.2977580517630222,-0.20403255866107378
722.71,754.3199999999999,1.043738152232569,4.4375,720.0,0.96,0.95616,0.0,2.0,2.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.1377093716332772,-0.3601054898308232
734.01,755.17,1.0288279451233635,4.55,721.0,0.9613333333333334,0.95611,0.0,0.0,1.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.14708370022011358,-0.38824597682313
722.44,753.76,1.0433530812247382,4.5175,723.0,0.964,0.958,0.0,0.0,0.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.18020297316687672,-0.3458052018952537
723.1700000000001,754.63,1.0435029107955252,4.415,723.0,0.964,0.95904,0.0,0.0,22.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.008997016538049246,-0.38741014949367125
730.0999999999999,761.5,1.0430078071497058,4.550000000000001,726.0,0.968,0.95627,0.0,0.0,39.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,-0.10739188617716185,-0.4290445879446627
726.6700000000001,758.0899999999999,1.043238333769111,4.5441666666666665,720.0,0.96,0.97437,0.0,1.0,1.0,3.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.18153480252760343,-0.2818448555218738
721.24,752.8199999999999,1.0437857024014197,4.5183333333333335,715.0,0.9533333333333334,0.96538,0.0,0.0,1.0,7.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.12342884594511745,-0.02540866221182246
731.25,762.61,1.0428854700854702,4.473333333333334,732.0,0.976,0.97237,0.0,1.0,0.0,7.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.2631256243262266,0.08659805823338114
716.79,746.86,1.04195092007422,4.495833333333334,723.0,0.964,0.96764,3.9,0.0,1.0,8.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.14588935988180982,0.1269073992642909
730.0999999999999,760.66,1.0418572798246817,4.545,733.0,0.9773333333333334,0.9754,2.0,0.0,1.0,8.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.2532952138333171,0.18662945144970924
722.6700000000001,753.24,1.0423014653991447,4.5600000000000005,728.0,0.9706666666666668,0.96834,1.0,0.0,3.0,8.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.18160418063880224,0.13567318109951476
726.39,756.9,1.0420022302069136,4.525833333333333,732.0,0.976,0.97099,0.0,0.0,1.0,8.0,0,FORPAIN KAPLET/20E NF,2,🔴 High Risk,0.23915181427486523,0.1626251521213839
664.9100000000001,1005.54,1.5122948970537364,2.7675,975.0,0.959664560325991,0.9615166666666668,0.0,0.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2525928347086945,-0.9344362420122534
674.29,1014.11,1.503967135802103,2.6575,982.0,0.966554459733459,0.9643166666666668,0.0,0.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3039579054191095,-0.9227860829380758
675.1,1016.46,1.505643608354318,2.77375,981.0,0.965570188389535,0.9666666666666668,0.0,1.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3054936745800445,-0.9027449020681335
678.37,1109.71,1.6358476937364566,2.70125,990.0,0.974428630484852,0.9761333333333332,0.0,1.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.700577106735375,-0.8636941055177197
683.32,1024.04,1.4986243634022125,2.81,988.0,0.972460087797004,0.9748166666666668,0.0,1.0,3.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.339983601872087,-0.8616969119209746
675.3199999999999,1015.965,1.5044201267547237,2.615,988.0,0.972460087797004,0.9735833333333334,0.0,1.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.351691511648464,-0.85198725342032
675.61,1016.24,1.5041814064327053,2.84875,985.0,0.969507273765232,0.9676833333333332,0.0,0.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.328753461139947,-0.8919440050003871
678.77,1019.64,1.5021877808388704,2.87125,990.0,0.974428630484852,0.9754666666666668,0.0,1.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.366723926937744,-0.8344434425621635
682.28,1022.94,1.499296476519904,2.74,991.0,0.975412901828776,0.9762833333333332,0.0,1.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.376652426620168,-0.8403680747333798
674.12,1014.8,1.5053699638046638,2.73,983.0,0.967538731077383,0.9681,0.0,0.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.314174523413308,-0.8985290129533754
669.94,1010.5,1.508344030808729,3.72,982.0,0.966554459733459,0.9667666666666668,0.0,1.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.251986574688215,-0.8604314105935644
675.1700000000001,1015.74,1.504421108757794,3.6,984.0,0.968523002421308,0.97055,0.0,0.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2883342609557005,-0.858624386592673
678.66,1019.18,1.501753455338461,3.72,986.0,0.970491545109156,0.9719666666666666,0.0,0.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.300507980722344,-0.8492001041334178
681.8000000000001,1022.44,1.4996186564975065,3.67,992.0,0.9763971731727,0.9778666666666668,0.0,1.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3444054334618665,-0.7997346380437601
676.46,1016.96,1.5033557046979866,3.77,984.0,0.968523002421308,0.9708166666666668,0.0,0.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2736278289158656,-0.8571819850805533
674.3,1014.9,1.505116417025063,3.76,988.0,0.972460087797004,0.9738166666666668,0.0,1.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.291901923805571,-0.8159630659566962
673.28,1013.94,1.505970769961977,3.76,986.0,0.970491545109156,0.9729166666666668,0.0,0.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.292008774096671,-0.831597847873926
680.45,1020.69,1.5000220442354324,3.69,989.0,0.973444359140928,0.9729333333333332,0.0,1.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3079266453783833,-0.8324044980192036
672.9200000000001,1013.54,1.5061820127206798,3.52,986.0,0.970491545109156,0.9727166666666668,0.0,0.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3032488632348724,-0.8386260635210167
679.51,1020.01,1.5010963782725788,3.57,986.0,0.970491545109156,0.9728166666666668,0.0,0.0,5.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.269732940272003,-0.8607068709111285
671.02,1011.74,1.5077642991267026,3.62,980.0,0.964585917045611,0.9657833333333332,0.0,0.0,2.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.236112443878037,-0.8897226721599353
672.35,1013.0,1.5066557596489922,3.52,985.0,0.969507273765232,0.9717333333333332,0.0,0.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2955499469344898,-0.8455706003549273
681.27,1111.48,1.6314823784989798,3.44,987.0,0.97147581645308,0.97355,0.0,1.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.6343494718602254,-0.8733350759433215
669.16,1009.54,1.508667583238687,3.44,981.0,0.965570188389535,0.9663666666666668,0.0,1.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2583546340505554,-0.8719280247666514
669.09,1010.26,1.509901508018353,3.77,977.0,0.961633103013839,0.9644666666666668,0.0,0.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2251423780298527,-0.8939619209184265
672.74,1013.5,1.5065255522192824,3.59,986.0,0.970491545109156,0.9723,0.0,1.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.285547981036548,-0.8315709502898544
672.89,1012.72,1.5050305399099408,3.62,977.0,0.961633103013839,0.9631333333333332,0.0,1.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2181072460674134,-0.9059839204407427
684.19,1024.88,1.497946476855844,3.58,990.0,0.974428630484852,0.9759,0.0,0.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3446338619807516,-0.8326176557008625
669.49,1010.5,1.5093578694229937,3.55,982.0,0.966554459733459,0.96795,0.0,1.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2633443953822012,-0.8585520804095357
669.47,1010.15,1.5088801589316925,3.73,978.0,0.962617374357763,0.9630166666666666,0.0,0.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.229309110184285,-0.89968102052242
672.69,1013.44,1.506548335786172,3.57,980.0,0.964585917045611,0.96595,0.0,1.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.244238610748271,-0.8833690342955193
679.64,1020.3,1.5012359484432936,3.72,990.0,0.974428630484852,0.9758166666666668,0.0,0.0,12.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.231852575138893,-0.8421069314971764
670.9000000000001,1011.53,1.5077209718288864,3.64,976.0,0.960648831669915,0.96145,0.0,0.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.222667745606802,-0.9197457732738334
672.92,1013.18,1.5056470308506211,3.69,984.0,0.968523002421308,0.9696666666666668,0.0,4.0,0.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2556261908618485,-0.8206188389781643
672.0,1012.54,1.5067559523809524,3.68,977.0,0.961633103013839,0.9638833333333332,0.0,4.0,1.0,3.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2006929048943755,-0.8727228676528663
684.89,1025.43,1.4972185314430055,3.72,994.0,0.978365715860548,0.9782666666666666,0.0,1.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3554774084122996,-0.715157924402785
673.58,1014.26,1.505775112087651,3.69,980.0,0.964585917045611,0.9668833333333332,0.0,1.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.246412562985149,-0.794023327770978
670.5,1010.62,1.5072632363907532,3.68,981.0,0.965570188389535,0.9641333333333332,0.0,0.0,3.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.22250355570449,-0.8121982221977531
671.91,1012.47,1.5068535964638123,3.67,987.0,0.97147581645308,0.973,0.0,0.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.289109293939529,-0.7480321967630662
671.73,1012.59,1.50743602340226,3.67,984.0,0.968523002421308,0.96785,0.0,1.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2685120577431617,-0.7725916419839993
675.49,1010.38,1.4957734385409112,3.4,982.0,0.966554459733459,0.9673166666666668,0.0,1.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2467226260525677,-0.7978086463873932
676.71,1017.63,1.503790397659263,3.77,990.0,0.974428630484852,0.9767333333333332,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3228807515888175,-0.7254529406634276
673.1800000000001,1013.18,1.5050655099676162,3.79,988.0,0.972460087797004,0.9731833333333332,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.296864038790278,-0.7410897731515915
669.53,1010.22,1.5088494914342898,3.78,982.0,0.966554459733459,0.9665,0.0,1.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2459611518485505,-0.7778882359538807
672.09,1012.2,1.5060482971030666,3.46,985.0,0.969507273765232,0.9714,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2933580659304424,-0.7668945826760243
670.1,1053.74,1.5725115654379942,3.63,977.0,0.961633103013839,0.9631666666666666,0.0,1.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.36909430171882,-0.831912955912364
670.29,1011.68,1.509316862850408,3.41,984.0,0.968523002421308,0.9575166666666668,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2716705252414693,-0.8370291609771783
677.47,918.2,1.3553367676797496,3.77,989.0,0.973444359140928,0.97385,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,1.9543861780376957,-0.7130840410950333
674.62,1014.84,1.504313539474074,3.75,987.0,0.97147581645308,0.9714166666666668,0.0,1.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.280105671876657,-0.7507489596757267
675.14,1015.79,1.5045620167668927,3.71,988.0,0.972460087797004,0.96745,0.0,1.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.292265858166103,-0.7676436067441447
673.72,1014.45,1.5057442260879892,3.72,986.0,0.970491545109156,0.9725,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2919566726215876,-0.7544924402691898
675.48,1016.25,1.5044856990584472,3.6,989.0,0.973444359140928,0.9732,0.0,0.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.310197547154572,-0.7503218120353825
671.96,1011.78,1.5057146258705874,3.59,984.0,0.968523002421308,0.968,0.0,1.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2612309792108003,-0.7762218033413122
672.9300000000001,1013.49,1.5060853283402431,3.41,982.0,0.966554459733459,0.9706666666666668,0.0,1.0,35.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,1.9891905384578206,-0.8423432041110679
672.37,1012.46,1.5058078141499474,3.79,981.0,0.965570188389535,0.9677833333333332,0.0,1.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2441130228617725,-0.7805663805352087
673.75,1014.43,1.505647495361781,3.4,983.0,0.967538731077383,0.9685,0.0,0.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2776201110423653,-0.7953456494710065
674.41,1015.18,1.505286101926128,3.42,984.0,0.968523002421308,0.9708666666666668,0.0,1.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2895656071990227,-0.7705760037072309
669.54,1009.41,1.5076171699973118,3.52,980.0,0.964585917045611,0.9661666666666666,0.0,0.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2422100746962417,-0.8039349893651275
672.99,1013.2,1.5055201414582684,3.69,982.0,0.966554459733459,0.97725,0.0,1.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.261935605661099,-0.7364144443278691
673.52,1013.41,1.5046472265114623,3.73,982.0,0.966554459733459,0.9677833333333332,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2592495077088297,-0.7901322430609881
672.62,1013.76,1.507180874788142,3.8,986.0,0.970491545109156,0.9658666666666668,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.27780304962716,-0.782876658622376
671.55,1011.58,1.50633608815427,3.51,981.0,0.965570188389535,0.9675166666666668,0.0,0.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.253871113052403,-0.7986706001906554
674.99,1015.66,1.5047037733892354,3.74,984.0,0.968523002421308,0.9696666666666668,0.0,1.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.26381767639888,-0.7705798856564717
